season_year,week,team_code,change_type,player_name,previous_week,draft_round,draft_pick,slot_type,is_starter
2020,1,PCX,added,Broncos D/ST,,,,starters,False
2020,1,PCX,dropped,Justin Herbert,0,16,7,,
2020,1,PCX,dropped,Deejay Dallas,0,15,6,,
2020,2,PCX,added,Tre'Quan Smith,,,,starters,False
2020,2,PCX,added,Saints D/ST,,,,starters,False
2020,2,PCX,dropped,Tee Higgins,1,13,6,,
2020,2,PCX,dropped,Broncos D/St,1,,,,
2020,3,PCX,added,Younghoe Koo,,,,starters,False
2020,3,PCX,added,Justin Herbert,,16,7,bench,False
2020,3,PCX,added,Gardner Minshew II,,,,starters,False
2020,3,PCX,added,Dion Lewis,,,,starters,False
2020,3,PCX,dropped,Carson Wentz,2,9,6,,
2020,3,PCX,dropped,Chris Boswell,2,16,5,,
2020,3,PCX,dropped,Boston Scott,2,11,6,,
2020,3,PCX,dropped,Darrynton Evans,2,14,7,,
2020,4,PCX,added,Tee Higgins,,13,6,bench,False
2020,4,PCX,added,Mason Crosby,,,,starters,False
2020,4,PCX,added,Rex Burkhead,,,,starters,False
2020,4,PCX,dropped,Younghoe Koo,3,,,,
2020,4,PCX,dropped,Justin Herbert,3,16,7,,
2020,4,PCX,dropped,Dion Lewis,3,,,,
2020,5,PCX,added,Jason Sanders,,,,starters,False
2020,5,PCX,added,Cole Beasley,,,,starters,False
2020,5,PCX,dropped,Chase Claypool,4,12,7,,
2020,5,PCX,dropped,Mason Crosby,4,,,,
2020,6,PCX,added,Mike Williams,,14,3,bench,False
2020,6,PCX,added,Keelan Cole Sr.,,,,starters,False
2020,6,PCX,added,Browns D/ST,,,,starters,False
2020,6,PCX,dropped,Rex Burkhead,5,,,,
2020,6,PCX,dropped,Tre'Quan Smith,5,,,,
2020,6,PCX,dropped,Saints D/St,5,,,,
2020,7,PCX,added,Brandon McManus,,,,starters,False
2020,7,PCX,added,Taysom Hill,,,,starters,False
2020,7,PCX,added,Boston Scott,,11,6,starters,False
2020,7,PCX,dropped,Jason Sanders,6,,,,
2020,7,PCX,dropped,Keelan Cole Sr.,6,,,,
2020,7,PCX,dropped,Cole Beasley,6,,,,
2020,8,PCX,added,Tua Tagovailoa,,10,1,starters,False
2020,8,PCX,added,Rashard Higgins,,,,starters,False
2020,8,PCX,added,Jason Sanders,,,,starters,False
2020,8,PCX,added,DeeJay Dallas,,15,6,bench,False
2020,8,PCX,dropped,Brandon Mcmanus,7,,,,
2020,8,PCX,dropped,Taysom Hill,7,,,,
2020,8,PCX,dropped,Gardner Minshew Ii,7,,,,
2020,8,PCX,dropped,Odell Beckham Jr.,7,3,6,,
2020,9,PCX,added,Daniel Carlson,,,,starters,False
2020,9,PCX,added,Tony Pollard,,13,7,bench,False
2020,9,PCX,added,Jakobi Meyers,,,,bench,False
2020,9,PCX,added,Cam Newton,,13,5,starters,False
2020,9,PCX,added,Cardinals D/ST,,,,starters,False
2020,9,PCX,dropped,Tua Tagovailoa,8,10,1,,
2020,9,PCX,dropped,Jason Sanders,8,,,,
2020,9,PCX,dropped,Browns D/St,8,,,,
2020,9,PCX,dropped,Rashard Higgins,8,,,,
2020,9,PCX,dropped,A.J. Green,8,5,6,,
2020,10,PCX,added,Jason Sanders,,,,starters,False
2020,10,PCX,added,Dallas Goedert,,,,bench,False
2020,10,PCX,added,Kalen Ballage,,,,bench,False
2020,10,PCX,added,Browns D/ST,,,,starters,False
2020,10,PCX,dropped,Cardinals D/St,9,,,,
2020,10,PCX,dropped,Daniel Carlson,9,,,,
2020,10,PCX,dropped,Tony Pollard,9,13,7,,
2020,10,PCX,dropped,Boston Scott,9,11,6,,
2020,11,PCX,added,Chiefs D/ST,,,,bench,False
2020,11,PCX,added,Jeremy McNichols,,,,bench,False
2020,11,PCX,dropped,Dallas Goedert,10,,,,
2020,11,PCX,dropped,Drew Brees,10,8,7,,
2020,12,PCX,added,Dalton Schultz,,,,starters,False
2020,12,PCX,dropped,Chiefs D/St,11,,,,
2020,13,PCX,added,Eric Ebron,,,,starters,False
2020,13,PCX,dropped,Dalton Schultz,12,,,,
2020,15,PCX,added,Jalen Hurts,,,,starters,False
2020,15,PCX,added,Sony Michel,,5,5,bench,False
2020,15,PCX,added,Drew Brees,,8,7,bench,False
2020,15,PCX,added,Lynn Bowden Jr.,,,,starters,False
2020,15,PCX,dropped,Kalen Ballage,14,,,,
2020,15,PCX,dropped,Cam Newton,14,13,5,,
2020,15,PCX,dropped,Michael Thomas,14,1,7,,
2020,15,PCX,dropped,Deejay Dallas,14,15,6,,
2020,16,PCX,added,James Conner,,3,10,starters,False
2020,16,PCX,dropped,Jeremy Mcnichols,15,,,,
2020,16,PCX,dropped,Eric Ebron,15,,,,
2020,16,PCX,dropped,Drew Brees,15,8,7,,
2020,1,SSBB,draft_kept,Tarik Cohen,,14,12,bench,False
2020,1,SSBB,draft_kept,Michael Gallup,,6,12,starters,False
2020,1,SSBB,draft_kept,Nick Chubb,,1,12,starters,False
2020,1,SSBB,draft_kept,Chris Carson,,3,1,starters,False
2020,1,SSBB,draft_kept,DeVante Parker,,5,1,bench,False
2020,1,SSBB,draft_kept,Robbie Gould,,16,12,starters,False
2020,1,SSBB,draft_kept,Steelers D/ST,,12,12,starters,False
2020,1,SSBB,draft_kept,Ryan Tannehill,,13,1,starters,False
2020,1,SSBB,draft_kept,Hunter Renfrow,,15,1,bench,False
2020,1,SSBB,draft_kept,Hayden Hurst,,11,1,bench,False
2020,1,SSBB,draft_kept,A.J. Brown,,4,12,starters,False
2020,1,SSBB,draft_kept,Antonio Gibson,,10,12,bench,False
2020,1,SSBB,draft_kept,Daniel Jones,,9,1,bench,False
2020,1,SSBB,draft_kept,Tyler Higbee,,8,12,starters,False
2020,1,SSBB,draft_kept,Marquise Brown,,7,1,bench,False
2020,1,SSBB,draft_kept,Austin Ekeler,,2,12,starters,False
2020,3,SSBB,added,Laviska Shenault Jr.,,,,bench,False
2020,3,SSBB,added,Russell Gage,,,,bench,False
2020,3,SSBB,dropped,Tarik Cohen,2,14,12,,
2020,3,SSBB,dropped,Hunter Renfrow,2,15,1,,
2020,4,SSBB,added,Panthers D/ST,,,,starters,False
2020,4,SSBB,added,Ryan Fitzpatrick,,,,starters,False
2020,4,SSBB,added,Hunter Renfrow,,15,1,bench,False
2020,4,SSBB,dropped,Steelers D/St,3,12,12,,
2020,4,SSBB,dropped,Ryan Tannehill,3,13,1,,
2020,4,SSBB,dropped,A.J. Brown,3,4,12,,
2020,5,SSBB,added,Jimmy Garoppolo,,,,starters,False
2020,5,SSBB,added,Steelers D/ST,,12,12,starters,False
2020,5,SSBB,added,D'Ernest Johnson,,,,bench,False
2020,5,SSBB,added,Justin Jackson,,11,5,bench,False
2020,5,SSBB,added,A.J. Brown,,4,12,starters,False
2020,5,SSBB,dropped,Panthers D/St,4,,,,
2020,5,SSBB,dropped,Ryan Fitzpatrick,4,,,,
2020,5,SSBB,dropped,Hunter Renfrow,4,15,1,,
2020,5,SSBB,dropped,Russell Gage,4,,,,
2020,5,SSBB,dropped,Daniel Jones,4,9,1,,
2020,6,SSBB,added,Kirk Cousins,,16,4,starters,False
2020,6,SSBB,dropped,Jimmy Garoppolo,5,,,,
2020,7,SSBB,added,Demarcus Robinson,,,,starters,False
2020,7,SSBB,added,Derek Carr,,15,11,starters,False
2020,7,SSBB,dropped,Laviska Shenault Jr.,6,,,,
2020,7,SSBB,dropped,Kirk Cousins,6,16,4,,
2020,8,SSBB,added,Nelson Agholor,,,,starters,False
2020,8,SSBB,added,Sony Michel,,5,5,bench,False
2020,8,SSBB,added,Malcolm Brown,,,,starters,False
2020,8,SSBB,dropped,Tyler Higbee,7,8,12,,
2020,8,SSBB,dropped,Demarcus Robinson,7,,,,
2020,8,SSBB,dropped,D'Ernest Johnson,7,,,,
2020,10,SSBB,added,Brandon McManus,,,,starters,False
2020,10,SSBB,added,Trey Burton,,,,starters,False
2020,10,SSBB,dropped,Robbie Gould,9,16,12,,
2020,10,SSBB,dropped,Michael Gallup,9,6,12,,
2020,11,SSBB,added,Michael Pittman Jr.,,10,11,starters,False
2020,11,SSBB,added,Zane Gonzalez,,,,starters,False
2020,11,SSBB,added,Kirk Cousins,,16,4,starters,False
2020,11,SSBB,dropped,Brandon Mcmanus,10,,,,
2020,11,SSBB,dropped,Nelson Agholor,10,,,,
2020,11,SSBB,dropped,Trey Burton,10,,,,
2020,12,SSBB,added,Tyler Bass,,,,starters,False
2020,12,SSBB,dropped,Zane Gonzalez,11,,,,
2020,13,SSBB,added,Zach Ertz,,5,4,starters,False
2020,13,SSBB,dropped,Justin Jackson,12,11,5,,
2020,14,SSBB,added,Logan Thomas,,,,starters,False
2020,14,SSBB,added,Keke Coutee,,,,starters,False
2020,14,SSBB,dropped,Hayden Hurst,13,11,1,,
2020,14,SSBB,dropped,Malcolm Brown,13,,,,
2020,15,SSBB,added,Baker Mayfield,,14,6,starters,False
2020,15,SSBB,dropped,Sony Michel,14,5,5,,
2020,1,MRYJ,draft_kept,Drew Lock,,16,11,bench,False
2020,1,MRYJ,draft_kept,Jack Doyle,,13,2,bench,False
2020,1,MRYJ,draft_kept,James White,,12,11,starters,False
2020,1,MRYJ,draft_kept,Tyler Boyd,,8,11,bench,False
2020,1,MRYJ,draft_kept,T.J. Hockenson,,11,2,starters,False
2020,1,MRYJ,draft_kept,Russell Wilson,,4,11,starters,False
2020,1,MRYJ,draft_kept,Michael Pittman Jr.,,10,11,bench,False
2020,1,MRYJ,draft_kept,Tevin Coleman,,7,2,bench,False
2020,1,MRYJ,draft_kept,DK Metcalf,,6,11,starters,False
2020,1,MRYJ,draft_kept,DJ Chark Jr.,,5,2,starters,False
2020,1,MRYJ,draft_kept,Joe Mixon,,1,11,starters,False
2020,1,MRYJ,draft_kept,Matt Prater,,15,2,starters,False
2020,1,MRYJ,draft_kept,Clyde Edwards-Helaire,,2,11,starters,False
2020,1,MRYJ,draft_kept,Courtland Sutton,,3,2,bench,False
2020,1,MRYJ,draft_kept,Bears D/ST,,14,11,starters,False
2020,1,MRYJ,added,Darrel Williams,,,,bench,False
2020,1,MRYJ,dropped,Adrian Peterson,0,9,2,,
2020,2,MRYJ,added,Benny Snell Jr.,,,,bench,False
2020,2,MRYJ,dropped,Drew Lock,1,16,11,,
2020,3,MRYJ,added,Dalton Schultz,,,,bench,False
2020,3,MRYJ,added,Golden Tate,,16,10,starters,False
2020,3,MRYJ,dropped,Jack Doyle,2,13,2,,
2020,3,MRYJ,dropped,Courtland Sutton,2,3,2,,
2020,4,MRYJ,added,Brian Hill,,,,bench,False
2020,4,MRYJ,added,Giovani Bernard,,,,bench,False
2020,4,MRYJ,dropped,Tevin Coleman,3,7,2,,
2020,4,MRYJ,dropped,Benny Snell Jr.,3,,,,
2020,5,MRYJ,added,Randy Bullock,,,,starters,False
2020,5,MRYJ,added,Benny Snell Jr.,,,,bench,False
2020,5,MRYJ,dropped,Matt Prater,4,15,2,,
2020,5,MRYJ,dropped,Giovani Bernard,4,,,,
2020,6,MRYJ,added,Joey Slye,,,,starters,False
2020,6,MRYJ,added,Travis Fulgham,,,,starters,False
2020,6,MRYJ,added,Ryan Tannehill,,13,1,starters,False
2020,6,MRYJ,dropped,Dalton Schultz,5,,,,
2020,6,MRYJ,dropped,Golden Tate,5,16,10,,
2020,6,MRYJ,dropped,Randy Bullock,5,,,,
2020,7,MRYJ,added,Darren Fells,,,,bench,False
2020,7,MRYJ,added,Randy Bullock,,,,starters,False
2020,7,MRYJ,added,Giovani Bernard,,,,starters,False
2020,7,MRYJ,added,Buccaneers D/ST,,,,starters,False
2020,7,MRYJ,dropped,Joey Slye,6,,,,
2020,7,MRYJ,dropped,Michael Pittman Jr.,6,10,11,,
2020,7,MRYJ,dropped,Bears D/St,6,14,11,,
2020,7,MRYJ,dropped,Brian Hill,6,,,,
2020,8,MRYJ,added,La'Mical Perine,,,,bench,False
2020,8,MRYJ,added,Ryan Succop,,,,starters,False
2020,8,MRYJ,added,Cole Beasley,,,,bench,False
2020,8,MRYJ,dropped,Darren Fells,7,,,,
2020,8,MRYJ,dropped,Randy Bullock,7,,,,
2020,8,MRYJ,dropped,Darrel Williams,7,,,,
2020,9,MRYJ,added,Wayne Gallman,,,,starters,False
2020,9,MRYJ,added,Jordan Akins,,,,bench,False
2020,9,MRYJ,dropped,La'Mical Perine,8,,,,
2020,9,MRYJ,dropped,Benny Snell Jr.,8,,,,
2020,10,MRYJ,added,Dolphins D/ST,,,,starters,False
2020,10,MRYJ,added,Duke Johnson,,,,starters,False
2020,10,MRYJ,added,Harrison Bryant,,,,bench,False
2020,10,MRYJ,dropped,James White,9,12,11,,
2020,10,MRYJ,dropped,Buccaneers D/St,9,,,,
2020,10,MRYJ,dropped,Jordan Akins,9,,,,
2020,11,MRYJ,added,Logan Thomas,,,,bench,False
2020,11,MRYJ,dropped,Harrison Bryant,10,,,,
2020,12,MRYJ,added,James White,,12,11,bench,False
2020,12,MRYJ,added,Rodrigo Blankenship,,,,starters,False
2020,12,MRYJ,dropped,Logan Thomas,11,,,,
2020,12,MRYJ,dropped,Ryan Succop,11,,,,
2020,13,MRYJ,added,Daniel Carlson,,,,starters,False
2020,13,MRYJ,added,Darrel Williams,,,,bench,False
2020,13,MRYJ,dropped,Travis Fulgham,12,,,,
2020,13,MRYJ,dropped,Rodrigo Blankenship,12,,,,
2020,14,MRYJ,added,Philip Rivers,,,,bench,False
2020,14,MRYJ,added,Panthers D/ST,,,,starters,False
2020,14,MRYJ,added,T.Y. Hilton,,5,10,bench,False
2020,14,MRYJ,dropped,Duke Johnson,13,,,,
2020,14,MRYJ,dropped,James White,13,12,11,,
2020,14,MRYJ,dropped,Darrel Williams,13,,,,
2020,15,MRYJ,added,Nelson Agholor,,,,bench,False
2020,15,MRYJ,dropped,Panthers D/St,14,,,,
2020,1,JAGB,draft_kept,John Brown,,9,11,starters,False
2020,1,JAGB,draft_kept,Jarvis Landry,,7,11,starters,False
2020,1,JAGB,draft_kept,Ke'Shawn Vaughn,,10,2,bench,False
2020,1,JAGB,draft_kept,Mike Evans,,3,11,bench,False
2020,1,JAGB,draft_kept,Derek Carr,,15,11,bench,False
2020,1,JAGB,draft_kept,Saquon Barkley,,1,2,starters,False
2020,1,JAGB,draft_kept,Aaron Jones,,2,2,starters,False
2020,1,JAGB,draft_kept,Darren Waller,,4,2,starters,False
2020,1,JAGB,draft_kept,Aaron Rodgers,,6,2,starters,False
2020,1,JAGB,draft_kept,Keenan Allen,,5,11,starters,False
2020,1,JAGB,draft_kept,Austin Hooper,,13,11,bench,False
2020,1,JAGB,draft_kept,Ravens D/ST,,11,11,starters,False
2020,1,JAGB,draft_kept,Greg Zuerlein,,14,2,starters,False
2020,1,JAGB,draft_kept,Phillip Lindsay,,8,2,bench,False
2020,1,JAGB,draft_kept,Alshon Jeffery,,12,2,bench,False
2020,1,JAGB,added,Darius Slayton,,,,bench,False
2020,1,JAGB,dropped,Tyrell Williams,0,16,2,,
2020,2,JAGB,added,Robby Anderson,,,,bench,False
2020,2,JAGB,added,Chase Edmonds,,,,bench,False
2020,2,JAGB,dropped,Alshon Jeffery,1,12,2,,
2020,2,JAGB,dropped,Ke'Shawn Vaughn,1,10,2,,
2020,3,JAGB,added,Mike Davis,,,,starters,False
2020,3,JAGB,added,Devonta Freeman,,,,bench,False
2020,3,JAGB,dropped,Austin Hooper,2,13,11,,
2020,3,JAGB,dropped,Saquon Barkley,2,1,2,,
2020,7,JAGB,added,Washington D/ST,,,,starters,False
2020,7,JAGB,dropped,Derek Carr,6,15,11,,
2020,8,JAGB,added,Matt Prater,,15,2,bench,False
2020,8,JAGB,dropped,Washington D/St,7,,,,
2020,13,JAGB,added,Adrian Peterson,,9,2,bench,False
2020,13,JAGB,dropped,John Brown,12,9,11,,
2020,16,JAGB,added,Tyron Johnson,,,,starters,False
2020,16,JAGB,dropped,Phillip Lindsay,15,8,2,,
2020,1,CHLK,draft_kept,Raheem Mostert,,5,8,starters,False
2020,1,CHLK,draft_kept,Tyreek Hill,,2,5,starters,False
2020,1,CHLK,draft_kept,Curtis Samuel,,11,8,bench,False
2020,1,CHLK,draft_kept,Parris Campbell,,12,5,bench,False
2020,1,CHLK,draft_kept,Colts D/ST,,14,5,starters,False
2020,1,CHLK,draft_kept,Will Fuller V,,8,5,bench,False
2020,1,CHLK,draft_kept,Darrell Henderson Jr.,,10,5,bench,False
2020,1,CHLK,draft_kept,Ben Roethlisberger,,15,8,bench,False
2020,1,CHLK,draft_kept,Rob Gronkowski,,7,8,starters,False
2020,1,CHLK,draft_kept,Ezekiel Elliott,,1,5,starters,False
2020,1,CHLK,draft_kept,Calvin Ridley,,4,5,starters,False
2020,1,CHLK,draft_kept,Jonathan Taylor,,3,8,starters,False
2020,1,CHLK,draft_kept,Lamar Jackson,,6,5,starters,False
2020,1,CHLK,draft_kept,Jerry Jeudy,,9,8,bench,False
2020,1,CHLK,added,Stephen Gostkowski,,,,starters,False
2020,1,CHLK,added,Ryquell Armstead,,,,bench,False
2020,1,CHLK,dropped,Chris Boswell,0,16,5,,
2020,1,CHLK,dropped,Darius Slayton,0,13,8,,
2020,3,CHLK,added,Jeff Wilson Jr.,,,,bench,False
2020,3,CHLK,added,Jordan Reed,,,,starters,False
2020,3,CHLK,dropped,Ryquell Armstead,2,,,,
2020,3,CHLK,dropped,Parris Campbell,2,12,5,,
2020,4,CHLK,added,Jason Myers,,,,starters,False
2020,4,CHLK,dropped,Jordan Reed,3,,,,
2020,5,CHLK,added,Chris Boswell,,16,5,bench,False
2020,5,CHLK,added,Robert Tonyan,,,,bench,False
2020,5,CHLK,dropped,Jeff Wilson Jr.,4,,,,
2020,5,CHLK,dropped,Jason Myers,4,,,,
2020,6,CHLK,added,Marquez Valdes-Scantling,,,,bench,False
2020,6,CHLK,dropped,Chris Boswell,5,16,5,,
2020,7,CHLK,added,Eagles D/ST,,,,starters,False
2020,7,CHLK,dropped,Marquez Valdes-Scantling,6,,,,
2020,9,CHLK,added,La'Mical Perine,,,,bench,False
2020,9,CHLK,added,Michael Badgley,,15,4,starters,False
2020,9,CHLK,dropped,Stephen Gostkowski,8,,,,
2020,9,CHLK,dropped,Eagles D/St,8,,,,
2020,10,CHLK,added,Mark Ingram II,,4,3,bench,False
2020,10,CHLK,dropped,La'Mical Perine,9,,,,
2020,1,WZRD,draft_kept,DeAndre Hopkins,,2,10,starters,False
2020,1,WZRD,draft_kept,JuJu Smith-Schuster,,3,3,starters,False
2020,1,WZRD,draft_kept,Noah Fant,,13,3,starters,False
2020,1,WZRD,draft_kept,Justin Tucker,,12,10,starters,False
2020,1,WZRD,draft_kept,Golden Tate,,16,10,bench,False
2020,1,WZRD,draft_kept,D'Andre Swift,,6,10,bench,False
2020,1,WZRD,draft_kept,Jamison Crowder,,11,3,bench,False
2020,1,WZRD,draft_kept,Josh Jacobs,,1,10,starters,False
2020,1,WZRD,draft_kept,Julian Edelman,,7,3,bench,False
2020,1,WZRD,draft_kept,Sterling Shepard,,9,3,bench,False
2020,1,WZRD,draft_kept,David Johnson,,4,10,starters,False
2020,1,WZRD,draft_kept,Stefon Diggs,,5,3,starters,False
2020,1,WZRD,draft_kept,Tom Brady,,8,10,starters,False
2020,1,WZRD,draft_kept,Mike Gesicki,,15,3,bench,False
2020,1,WZRD,draft_kept,Joe Burrow,,10,10,bench,False
2020,1,WZRD,added,Eagles D/ST,,,,starters,False
2020,1,WZRD,dropped,Seahawks D/St,0,14,10,,
2020,2,WZRD,added,Cardinals D/ST,,,,starters,False
2020,2,WZRD,added,Myles Gaskin,,,,bench,False
2020,2,WZRD,dropped,Golden Tate,1,16,10,,
2020,2,WZRD,dropped,Eagles D/St,1,,,,
2020,3,WZRD,added,Buccaneers D/ST,,,,starters,False
2020,3,WZRD,dropped,Cardinals D/St,2,,,,
2020,6,WZRD,added,Titans D/ST,,,,starters,False
2020,6,WZRD,dropped,Buccaneers D/St,5,,,,
2020,7,WZRD,added,Chargers D/ST,,,,starters,False
2020,7,WZRD,added,Michael Badgley,,15,4,starters,False
2020,7,WZRD,dropped,Titans D/St,6,,,,
2020,7,WZRD,dropped,Sterling Shepard,6,9,3,,
2020,8,WZRD,added,T.Y. Hilton,,5,10,bench,False
2020,8,WZRD,dropped,Michael Badgley,7,15,4,,
2020,9,WZRD,added,Jordan Howard,,6,9,bench,False
2020,9,WZRD,added,Texans D/ST,,,,starters,False
2020,9,WZRD,dropped,T.Y. Hilton,8,5,10,,
2020,9,WZRD,dropped,Chargers D/St,8,,,,
2020,10,WZRD,added,Richie James,,,,bench,False
2020,10,WZRD,added,Saints D/ST,,,,starters,False
2020,10,WZRD,dropped,Texans D/St,9,,,,
2020,10,WZRD,dropped,Julian Edelman,9,7,3,,
2020,11,WZRD,added,Devontae Booker,,,,bench,False
2020,11,WZRD,added,Kerryon Johnson,,9,5,starters,False
2020,11,WZRD,dropped,Richie James,10,,,,
2020,11,WZRD,dropped,Jordan Howard,10,6,9,,
2020,12,WZRD,added,Philip Rivers,,,,bench,False
2020,12,WZRD,added,Nelson Agholor,,,,starters,False
2020,12,WZRD,added,Jason Myers,,,,bench,False
2020,12,WZRD,added,Adrian Peterson,,9,2,starters,False
2020,12,WZRD,dropped,Devontae Booker,11,,,,
2020,12,WZRD,dropped,Joe Burrow,11,10,10,,
2020,12,WZRD,dropped,Juju Smith-Schuster,11,3,3,,
2020,12,WZRD,dropped,Kerryon Johnson,11,9,5,,
2020,13,WZRD,added,Tua Tagovailoa,,10,1,starters,False
2020,13,WZRD,added,Devontae Booker,,,,starters,False
2020,13,WZRD,added,Benny Snell Jr.,,,,starters,False
2020,13,WZRD,added,JuJu Smith-Schuster,,3,3,bench,False
2020,13,WZRD,dropped,Philip Rivers,12,,,,
2020,13,WZRD,dropped,Nelson Agholor,12,,,,
2020,13,WZRD,dropped,Jason Myers,12,,,,
2020,13,WZRD,dropped,Adrian Peterson,12,9,2,,
2020,14,WZRD,added,Duke Johnson,,,,bench,False
2020,14,WZRD,added,DeAndre Washington,,,,starters,False
2020,14,WZRD,dropped,Tua Tagovailoa,13,10,1,,
2020,14,WZRD,dropped,Benny Snell Jr.,13,,,,
2020,15,WZRD,added,Salvon Ahmed,,,,bench,False
2020,15,WZRD,added,49ers D/ST,,11,7,starters,False
2020,15,WZRD,dropped,Saints D/St,14,,,,
2020,15,WZRD,dropped,Deandre Washington,14,,,,
2020,16,WZRD,added,Saints D/ST,,,,starters,False
2020,16,WZRD,dropped,49Ers D/St,15,11,7,,
2020,1,PITB,draft_kept,Patriots D/ST,,12,9,starters,False
2020,1,PITB,draft_kept,Jordan Howard,,6,9,starters,False
2020,1,PITB,draft_kept,Michael Badgley,,15,4,starters,False
2020,1,PITB,draft_kept,Allen Robinson II,,3,4,starters,False
2020,1,PITB,draft_kept,Jalen Reagor,,10,9,bench,False
2020,1,PITB,draft_kept,Hunter Henry,,11,4,bench,False
2020,1,PITB,draft_kept,DJ Moore,,4,9,starters,False
2020,1,PITB,draft_kept,Matt Ryan,,7,4,starters,False
2020,1,PITB,draft_kept,Alvin Kamara,,1,9,starters,False
2020,1,PITB,draft_kept,Anthony Miller,,13,4,bench,False
2020,1,PITB,draft_kept,Matthew Stafford,,9,4,bench,False
2020,1,PITB,draft_kept,Zach Ertz,,5,4,starters,False
2020,1,PITB,draft_kept,Christian Kirk,,8,9,starters,False
2020,1,PITB,draft_kept,Allen Lazard,,14,9,bench,False
2020,1,PITB,draft_kept,Kyle Rudolph,,16,9,bench,False
2020,1,PITB,draft_kept,Miles Sanders,,2,9,bench,False
2020,5,PITB,added,Seahawks D/ST,,14,10,starters,False
2020,5,PITB,dropped,Kyle Rudolph,4,16,9,,
2020,6,PITB,added,Matt Breida,,10,4,starters,False
2020,6,PITB,added,Mason Crosby,,,,starters,False
2020,6,PITB,dropped,Jordan Howard,5,6,9,,
2020,6,PITB,dropped,Michael Badgley,5,15,4,,
2020,7,PITB,added,Jamaal Williams,,,,starters,False
2020,7,PITB,dropped,Zach Ertz,6,5,4,,
2020,9,PITB,added,Rex Burkhead,,,,starters,False
2020,9,PITB,dropped,Patriots D/St,8,12,9,,
2020,14,PITB,added,Peyton Barber,,,,starters,False
2020,14,PITB,dropped,Rex Burkhead,13,,,,
2021,1,MXLB,draft_kept,Mike Davis,,5,2,starters,False
2021,1,MXLB,draft_kept,Baker Mayfield,,9,2,starters,False
2021,1,MXLB,draft_kept,Buccaneers D/ST,,13,2,starters,False
2021,1,MXLB,draft_kept,Jaylen Waddle,,8,11,bench,False
2021,1,MXLB,draft_kept,Brandon McManus,,14,11,starters,False
2021,1,MXLB,draft_kept,Laviska Shenault Jr.,,7,2,bench,False
2021,1,MXLB,draft_kept,Allen Robinson II,,4,11,starters,False
2021,1,MXLB,draft_kept,Jamison Crowder,,15,2,bench,False
2021,1,MXLB,draft_kept,Justin Jackson,,12,11,bench,False
2021,1,MXLB,draft_kept,Cam Akers,,16,11,bench,False
2021,1,MXLB,draft_kept,Javonte Williams,,6,11,starters,False
2021,1,MXLB,draft_kept,Christian McCaffrey,,1,2,starters,False
2021,1,MXLB,draft_kept,Darren Waller,,2,2,starters,False
2021,1,MXLB,draft_kept,Terry McLaurin,,3,2,starters,False
2021,1,MXLB,draft_kept,Joe Burrow,,11,2,bench,False
2021,1,MXLB,draft_kept,Phillip Lindsay,,10,11,bench,False
2021,2,MXLB,added,Jameis Winston,,,,bench,False
2021,2,MXLB,added,Jakobi Meyers,,,,bench,False
2021,2,MXLB,added,Larry Rountree III,,,,bench,False
2021,2,MXLB,dropped,Jamison Crowder,1,15,2,,
2021,2,MXLB,dropped,Phillip Lindsay,1,10,11,,
2021,2,MXLB,dropped,Justin Jackson,1,12,11,,
2021,3,MXLB,added,James White,,,,bench,False
2021,3,MXLB,added,Derek Carr,,,,starters,False
2021,3,MXLB,dropped,Jameis Winston,2,,,,
2021,3,MXLB,dropped,Larry Rountree Iii,2,,,,
2021,4,MXLB,added,Brandon Bolden,,,,bench,False
2021,4,MXLB,dropped,James White,3,,,,
2021,5,MXLB,added,Samaje Perine,,,,starters,False
2021,5,MXLB,dropped,Brandon Bolden,4,,,,
2021,6,MXLB,added,Mark Ingram II,,,,bench,False
2021,6,MXLB,added,Devontae Booker,,,,starters,False
2021,6,MXLB,added,Tyreek Hill,,3,9,starters,False
2021,6,MXLB,added,Miles Sanders,,4,4,starters,False
2021,6,MXLB,dropped,Samaje Perine,5,,,,
2021,6,MXLB,dropped,Christian Mccaffrey,5,1,2,,
2021,6,MXLB,dropped,Jaylen Waddle,5,8,11,,
2021,6,MXLB,dropped,Derek Carr,5,,,,
2021,7,MXLB,added,O.J. Howard,,,,starters,False
2021,7,MXLB,dropped,Laviska Shenault Jr.,6,7,2,,
2021,8,MXLB,added,Robert Tonyan,,12,3,starters,False
2021,8,MXLB,dropped,O.J. Howard,7,,,,
2021,9,MXLB,added,Derrick Gore,,,,bench,False
2021,9,MXLB,added,Jamison Crowder,,15,2,starters,False
2021,9,MXLB,added,Bears D/ST,,15,3,starters,False
2021,9,MXLB,dropped,Mark Ingram Ii,8,,,,
2021,9,MXLB,dropped,Baker Mayfield,8,9,2,,
2021,9,MXLB,dropped,Robert Tonyan,8,12,3,,
2021,10,MXLB,added,Matt Ryan,,13,1,starters,False
2021,10,MXLB,added,Devonta Freeman,,,,starters,False
2021,10,MXLB,dropped,Jamison Crowder,9,15,2,,
2021,10,MXLB,dropped,Bears D/St,9,15,3,,
2021,11,MXLB,added,Daniel Jones,,16,8,bench,False
2021,11,MXLB,added,Zane Gonzalez,,,,starters,False
2021,11,MXLB,added,Tyler Conklin,,,,bench,False
2021,11,MXLB,dropped,Brandon Mcmanus,10,14,11,,
